title,content
教练证有效期将到期如何换证,请问：我的教练证是2010年9月在广东省厅考的，今年9月份要换证，不然9月后就不能送长途考试了。本来3月份我去了广仁报名，参加换证培训，后来说暂停了，当时也要我留了电话说到时再通知我，现在7月份了，还没有通知，也不知道怎么换证。怎么办？求答复，为盼！谢谢！（教练证编号：粤1003228463，有效期至：2016年9月28日）
东莞内涝少了好多,从莞龙路桥水果市场路段下水道修好了以后东莞内涝少了好多，
報警回執07070824未知结果,紅荔僑苑居所嘉荣B101两人擅入後花園称為小區工作，保安何建斌不理會本業主要求两人從何處擅闖入，堅持开門带俩人到办公室查問。本業主拒絕，保安叫報警。
石潭埔垃圾场每天排放毒气,入住塘厦碧桂园天麓山半年多，石潭埔垃圾场每天排放毒气，严重污染周边空气！邻居们都反映太难闻了！！非常担心长此以往对大家的身体健康造成损害！！肯请政府重视民声……勿让民声变成民怨！谢谢！
肯德基拖欠工资,本人余柏达，身份证号441622199110090794。2016年1月6日至2016年4月29日期间在东莞肯德基星城店外送部门工作（临时工）。由于肯德基拒绝给本人一份签订的劳动合同、上班时间全年无休息、没有购买工伤保险、交通工具无安全保障（自行车破烂且没刹车同事多次撞车）、劳动报酬结算支付周期太长、周日休息日未支付百分之二百的工资报酬。根据劳动法肯德基违反以上五条内容。所以本人2016年4月27日提出辞工，2016年4月29日正式离职。肯德基违反以下劳动法条例：1. 未依法为劳动者缴纳社会保险费；根据《中华人民共和国劳动合同法》第五章第三十八条规定 用人单位有下列情形之一的，劳动者可以解除劳动合同：（三）未依法为劳动者缴纳社会保险费的；2.劳动报酬结算支付周期太长，（五十日以上）银行流水为证。根据《中华人民共和国劳动合同法》第五章第三节非全日制用工劳动报酬结算支付周期最长不得超过十五日。3.每周没安排休息日，也未支付百分之二百的工资报酬（班表为证）根据《中华人民共和国劳动合同法》第四章第四十四条 有下列情形之一的，用人单位应当按照下列标准支付高于劳动者正常工作时间工资的工资报酬：(二)休息日安排劳动者工作又不能安排补休的，支付不低于工资的百分之二百的工资报酬；4.劳动合同诈骗根据《中华人民共和国劳动合同法》第二章第十六条规定劳动合同由用人单位与劳动者协商一致，并经用人单位与劳动者在劳动合同文本上签字或者盖章生效。劳动合同文本由用人单位和劳动者各执一份。本人多次索取均未交于本人一份。肯德基违反“用人单位和劳动者各执一份”的条例。由于肯德基违反以上四条劳动法条例，本人根据《中华人民共和国劳动合同法》第五章第七十一条规定非全日制用工双方当事人任何一方都可以随时通知对方终止用工。终止用工，用人单位不向劳动者支付经济补偿。本人提出终止用工，但是肯德基抵赖四月份工资。    以上内容同事 彭熙成 可以出面做证。肯德基这无良商家，恳请有关部门介入调查。并且要求肯德基停业整改，并支付本人四月份工资、并且补回本人工作期间周日休息日百分之二百的工资。
樟村街道住宅区电力故障，求助,东城樟村，下坊兰花园一带晚上易出现（连续几晚），电力不足突然跳匝，晚上无法开空调；但不清楚要找那些行政部门解决问题。上一年夏天曾因相同问题，进行电力维修调试，但今年依然出现同样的问题。
环境污染,入住塘厦碧桂园天麓山半年多，石潭埔垃圾场每天排放毒气，严重污染周边空气！邻居们都反映太难闻了！！非常担心长此以往对大家的身体健康造成损害！！肯请政府重视民声……勿让民声变成民怨！谢谢！
空气污染严重,入住塘厦碧桂园天麓山半年多，石潭埔垃圾场每天排放毒气，严重污染周边空气！邻居们都反映太难闻了！！非常担心长此以往对大家的身体健康造成损害！！肯请政府重视民声……勿让民声变成民怨！谢谢！
空气污染,入住塘厦碧桂园天麓山半年多，石潭埔垃圾场每天排放毒气，严重污染周边空气！邻居们都反映太难闻了！！非常担心长此以往对大家的身体健康造成损害！！肯请政府重视民声……勿让民声变成民怨！谢谢！
停电,一个月停了第七次电 每次都在深夜11点12点，打了电网投诉电话 也没用
噪音扰民,东莞常平司马金田花园新建小区晚上10:00后仍然施工，噪音扰民
万科金色悦府小区一楼架空层建设与规划不符,万科金色悦府小区7栋1楼架空层，按规划局审核通过的方案，应建设为星光老年之家/警备室/消防控制室。但开发商或物业将整个架空层改建成了物业维修办/宿舍/厕所等，业主出入需绕行，严重影响了业主的生活及出行方便。请主管部门核实并责令开发商还原规划！
塘厦石潭浦垃圾场恶臭,位于石潭浦的垃圾填埋场每天傍晚，或晚上78点后发出非常难闻的恶臭，严重影响周边居民和学生的身体健康
东城下桥噪音扰民,修路是利民工程没错，但是这种高强度施工噪音能不能别搞这么晚呢？家里婴儿老人都快受不了了。
长安金色悦府7栋一楼架空屋违建,1.  7栋架空层功能与备案及原本规划不一致，现变成返修部及员工宿舍与厕所，2.  由于地产提供的水管分布图与实际布局不符，导致业主装空调时打爆水管，返修部拒维修。
常平户口迁入,请问常平户口迁入需求那些材料，积分入户，那些项目可积分，积分多少分呢；有新闻说初级称职可以直接迁入，是否为真，这又走什么样的流程；如果我要咨询常平户口迁移，请问有在线的QQ或电话吗
外经办是否有正式批文收取高额“协作费”,我公司属于内资企业，2014年办理资金验资，当时外经办以各种理由拒绝不给予办理，后来要求我公司签署一份“协作服务合同”，才可办理，要求半年需交1万元。分明就是有意刁难，为何非要同意缴费就能够给予办理了呢？后来上网查询，政府并无此费用。因费用当时未交，所以外经办会时常打电话、发催款函到我公司讨要此“协作费”，半年需缴1万元，现已时隔一年半，费用已经递增到需缴费3万元，况且我公司自公司验资事情处理完后，再也没有和外经办有过任何业务处理。费用却是半年半年的递增，而且费用还不小。还请相关部门回复一下，外经办是否有正式批文可强行收取这等高额费用！
空压机压力容器年审,请问空压机压力容器年审需要什么资料  急 谢谢!
卢屋休闲广场灯坏了,卢屋休闲广场球场灯坏了好久了，没人维修
金色悦府7栋架空层没有按照规划局批准的建设，违建了公厕宿舍等,长安镇金色悦府7栋的架空层，规划局批准建设老年人活动中心，实际建成了维修办公室，保安宿舍和厕所，占用了整改架空层，业主出入要绕行很远，希望规划局能够核实，并拆除违建。
计生服务证,尊敬的各位领导：       我已经购买了企石的房子，且符合准人才入户的条件。计划先在老家领取结婚证后同老婆一起入户企石。        我想咨询的是，如果入户后明年打算要小孩，需要领取计生服务证，是在企石领取还是得回老家领取。如果在企石，那么我们这种新莞人需要提供的材料和手续复杂么？        希望您能详细为我解答，便于我明年办理可以简单顺利。谢谢您！
公积金中心政务网站长期无法打开,公积金中心政务网站长期无法打开，想在公积金中心网站了解最新政策及查新信息，一个月内偶尔有一两次能打开并进行查询，证明该网站在技术上是具备相关功能的，但不知道什么原因，网站就是大部分时间无法打开。政府现在不是提倡便民服务、信息公开吗，政务网站长期无法打开，会使便民政策无法落实到实处的，希望加以重视，得到解决。
